ts,seq,cmd_type,relay_rtt_ms,authority
80.524,1742,speedj,41,operator
80.543,1743,speedj,41,operator
80.562,1744,speedj,41,operator
80.582,1745,speedj,41,operator
80.59,1746,speedj_stop,41,operator
80.674,1747,speedj,41,operator
80.694,1748,speedj,30,operator
80.715,1749,speedj,30,operator
80.734,1750,speedj,30,operator
80.755,1751,speedj,30,operator
80.762,1752,speedj_stop,30,operator
80.853,1753,speedj,30,operator
80.873,1754,speedj,30,operator
80.893,1755,speedj,30,operator
80.913,1756,speedj,30,operator
80.93,1757,speedj_stop,30,operator
81.013,1758,speedj,24,operator
81.035,1759,speedj,24,operator
81.054,1760,speedj,24,operator
81.074,1761,speedj,24,operator
81.095,1762,speedj,24,operator
81.099,1763,speedj_stop,24,operator
81.184,1764,speedj,24,operator
81.207,1765,speedj,17,operator
81.224,1766,speedj,17,operator
81.244,1767,speedj,17,operator
81.261,1768,speedj_stop,17,operator
81.344,1769,speedj,17,operator
81.365,1770,speedj,17,operator
81.385,1771,speedj,17,operator
81.407,1772,speedj,17,operator
81.414,1773,speedj_stop,17,operator
81.487,1774,speedj,35,operator
81.508,1775,speedj,35,operator
81.527,1776,speedj,35,operator
81.548,1777,speedj,35,operator
81.558,1778,speedj_stop,35,operator
81.635,1779,speedj,35,operator
81.655,1780,speedj,35,operator
81.675,1781,speedj,35,operator
81.695,1782,speedj,35,operator
81.703,1783,speedj_stop,35,operator
81.777,1784,speedj,36,operator
81.799,1785,speedj,36,operator
81.819,1786,speedj,36,operator
81.84,1787,speedj,36,operator
81.858,1788,speedj,36,operator
81.863,1789,speedj_stop,36,operator
81.951,1790,speedj,36,operator
81.973,1791,speedj,21,operator
81.991,1792,speedj,21,operator
82.012,1793,speedj,21,operator
82.022,1794,speedj_stop,21,operator
82.094,1795,speedj,21,operator
82.115,1796,speedj,21,operator
82.135,1797,speedj,21,operator
82.157,1798,speedj,21,operator
82.167,1799,speedj_stop,21,operator
82.245,1800,speedj,21,operator
82.265,1801,speedj,63,operator
82.285,1802,speedj,63,operator
82.307,1803,speedj,63,operator
82.326,1804,speedj,63,operator
82.33,1805,speedj_stop,63,operator
85.374,1806,speedj,25,operator
85.395,1807,speedj,25,operator
85.415,1808,speedj,25,operator
85.434,1809,speedj,25,operator
85.457,1810,speedj_stop,25,operator
85.54,1811,speedj,34,operator
85.56,1812,speedj,34,operator
85.581,1813,speedj,34,operator
85.6,1814,speedj,34,operator
85.615,1815,speedj_stop,34,operator
85.682,1816,speedj,34,operator
85.702,1817,speedj,15,operator
85.723,1818,speedj,15,operator
85.742,1819,speedj,15,operator
85.762,1820,speedj,15,operator
85.783,1821,speedj_stop,15,operator
85.851,1822,speedj,15,operator
85.873,1823,speedj,15,operator
85.891,1824,speedj,15,operator
85.912,1825,speedj,15,operator
85.932,1826,speedj,15,operator
85.952,1827,speedj,15,operator
85.958,1828,speedj_stop,15,operator
86.022,1829,speedj,42,operator
86.043,1830,speedj,42,operator
86.063,1831,speedj,42,operator
86.083,1832,speedj,42,operator
86.104,1833,speedj,42,operator
86.123,1834,speedj,42,operator
86.144,1835,speedj,42,operator
86.154,1836,speedj_stop,42,operator
86.218,1837,speedj,30,operator
86.238,1838,speedj,30,operator
86.26,1839,speedj,30,operator
86.279,1840,speedj,30,operator
86.299,1841,speedj,30,operator
86.319,1842,speedj,30,operator
86.34,1843,speedj,30,operator
86.359,1844,speedj,30,operator
86.379,1845,speedj,30,operator
86.398,1846,speedj,30,operator
86.409,1847,speedj_stop,30,operator
86.498,1848,speedj,28,operator
86.52,1849,speedj,28,operator
86.539,1850,speedj,28,operator
86.559,1851,speedj,28,operator
86.58,1852,speedj,28,operator
86.6,1853,speedj,28,operator
86.619,1854,speedj,28,operator
86.638,1855,speedj,28,operator
86.66,1856,speedj,28,operator
86.679,1857,speedj,28,operator
86.7,1858,speedj,28,operator
86.719,1859,speedj,28,operator
86.74,1860,speedj,55,operator
86.758,1861,speedj,55,operator
86.774,1862,speedj_stop,55,operator
86.86,1863,speedj,55,operator
86.88,1864,speedj,55,operator
86.9,1865,speedj,55,operator
86.92,1866,speedj,55,operator
86.94,1867,speedj,55,operator
86.946,1868,speedj_stop,55,operator
87.015,1869,speedj,49,operator
87.037,1870,speedj,49,operator
87.057,1871,speedj,49,operator
87.076,1872,speedj,49,operator
87.095,1873,speedj,49,operator
87.111,1874,speedj_stop,49,operator
87.169,1875,speedj,49,operator
87.19,1876,speedj,49,operator
87.21,1877,speedj,49,operator
87.231,1878,speedj,49,operator
87.25,1879,speedj,49,operator
87.27,1880,speedj,89,operator
87.29,1881,speedj,89,operator
87.311,1882,speedj,89,operator
87.33,1883,speedj,89,operator
87.349,1884,speedj,89,operator
87.369,1885,speedj,89,operator
87.391,1886,speedj,89,operator
87.41,1887,speedj,89,operator
87.429,1888,speedj,89,operator
87.45,1889,speedj,89,operator
87.47,1890,speedj,89,operator
87.49,1891,speedj,96,operator
87.51,1892,speedj,96,operator
87.53,1893,speedj,96,operator
87.55,1894,speedj,96,operator
87.57,1895,speedj,96,operator
87.59,1896,speedj,96,operator
87.61,1897,speedj,96,operator
87.629,1898,speedj,96,operator
87.65,1899,speedj,96,operator
87.67,1900,speedj,96,operator
87.69,1901,speedj,96,operator
87.709,1902,speedj,23,operator
87.73,1903,speedj,23,operator
87.75,1904,speedj,23,operator
87.769,1905,speedj,23,operator
87.79,1906,speedj,23,operator
87.809,1907,speedj,23,operator
87.831,1908,speedj,23,operator
87.849,1909,speedj,23,operator
87.871,1910,speedj,23,operator
87.89,1911,speedj,23,operator
87.909,1912,speedj,23,operator
87.93,1913,speedj,23,operator
87.95,1914,speedj,23,operator
87.97,1915,speedj,28,operator
87.99,1916,speedj,28,operator
88.01,1917,speedj,28,operator
88.03,1918,speedj,28,operator
88.051,1919,speedj,28,operator
88.07,1920,speedj,28,operator
88.09,1921,speedj,28,operator
88.11,1922,speedj,28,operator
88.129,1923,speedj,28,operator
88.15,1924,speedj,28,operator
88.17,1925,speedj,28,operator
88.19,1926,speedj,28,operator
88.209,1927,speedj,28,operator
88.229,1928,speedj,28,operator
88.25,1929,speedj,59,operator
88.269,1930,speedj,59,operator
88.29,1931,speedj,59,operator
88.31,1932,speedj,59,operator
88.329,1933,speedj,59,operator
88.35,1934,speedj,59,operator
88.37,1935,speedj,59,operator
88.391,1936,speedj,59,operator
88.409,1937,speedj,59,operator
88.431,1938,speedj,59,operator
88.45,1939,speedj,59,operator
88.469,1940,speedj,32,operator
88.49,1941,speedj,32,operator
88.51,1942,speedj,32,operator
88.529,1943,speedj,32,operator
88.55,1944,speedj,32,operator
88.57,1945,speedj,32,operator
88.591,1946,speedj,32,operator
88.609,1947,speedj,32,operator
88.63,1948,speedj,32,operator
88.65,1949,speedj,32,operator
88.67,1950,speedj,32,operator
88.689,1951,speedj,32,operator
88.696,1952,speedj_stop,32,operator
88.925,1953,speedj,162,operator
88.947,1954,speedj,162,operator
88.966,1955,speedj,43,operator
88.987,1956,speedj,43,operator
89.005,1957,speedj_stop,43,operator
89.059,1958,speedj,43,operator
89.079,1959,speedj,43,operator
89.1,1960,speedj,43,operator
89.119,1961,speedj,43,operator
89.141,1962,speedj,43,operator
89.159,1963,speedj,43,operator
89.179,1964,speedj,43,operator
89.2,1965,speedj,43,operator
89.219,1966,speedj,40,operator
89.241,1967,speedj,40,operator
89.259,1968,speedj,40,operator
89.28,1969,speedj,40,operator
89.3,1970,speedj,40,operator
89.32,1971,speedj,40,operator
89.34,1972,speedj,40,operator
89.359,1973,speedj,40,operator
89.38,1974,speedj,40,operator
89.399,1975,speedj,40,operator
89.42,1976,speedj,40,operator
89.44,1977,speedj,40,operator
89.459,1978,speedj,21,operator
89.48,1979,speedj,21,operator
89.499,1980,speedj,21,operator
89.52,1981,speedj,21,operator
89.54,1982,speedj,21,operator
89.559,1983,speedj,21,operator
89.58,1984,speedj,21,operator
89.599,1985,speedj,21,operator
89.62,1986,speedj,21,operator
89.639,1987,speedj,21,operator
89.659,1988,speedj,21,operator
89.679,1989,speedj,21,operator
89.7,1990,speedj,21,operator
89.719,1991,speedj,44,operator
89.74,1992,speedj,44,operator
89.759,1993,speedj,44,operator
89.779,1994,speedj,44,operator
89.8,1995,speedj,44,operator
89.82,1996,speedj,44,operator
89.84,1997,speedj,44,operator
89.86,1998,speedj,44,operator
89.879,1999,speedj,44,operator
89.9,2000,speedj,44,operator
89.92,2001,speedj,44,operator
89.94,2002,speedj,44,operator
89.959,2003,speedj,44,operator
89.98,2004,speedj,35,operator
89.999,2005,speedj,35,operator
90.02,2006,speedj,35,operator
90.04,2007,speedj,35,operator
90.061,2008,speedj,35,operator
90.08,2009,speedj,35,operator
90.101,2010,speedj,35,operator
90.119,2011,speedj,35,operator
90.14,2012,speedj,35,operator
90.159,2013,speedj,35,operator
90.181,2014,speedj,35,operator
90.2,2015,speedj,35,operator
90.22,2016,speedj,35,operator
90.239,2017,speedj,40,operator
90.26,2018,speedj,40,operator
90.28,2019,speedj,40,operator
90.299,2020,speedj,40,operator
90.32,2021,speedj,40,operator
90.341,2022,speedj,40,operator
90.36,2023,speedj,40,operator
90.379,2024,speedj,40,operator
90.4,2025,speedj,40,operator
90.419,2026,speedj,40,operator
90.441,2027,speedj,40,operator
90.459,2028,speedj,32,operator
90.479,2029,speedj,32,operator
90.5,2030,speedj,32,operator
90.519,2031,speedj,32,operator
90.54,2032,speedj,32,operator
90.559,2033,speedj,32,operator
90.58,2034,speedj,32,operator
90.6,2035,speedj,32,operator
90.619,2036,speedj,32,operator
90.639,2037,speedj,32,operator
90.659,2038,speedj,32,operator
90.679,2039,speedj,32,operator
90.699,2040,speedj,32,operator
90.719,2041,speedj,34,operator
90.74,2042,speedj,34,operator
90.759,2043,speedj,34,operator
90.778,2044,speedj_stop,34,operator
92.956,2045,speedj,78,operator
92.977,2046,speedj,78,operator
92.997,2047,speedj,78,operator
93.016,2048,speedj,69,operator
93.037,2049,speedj,69,operator
93.057,2050,speedj,69,operator
93.077,2051,speedj,69,operator
93.097,2052,speedj,69,operator
93.117,2053,speedj,69,operator
93.137,2054,speedj,69,operator
93.157,2055,speedj,69,operator
93.177,2056,speedj,69,operator
93.197,2057,speedj,69,operator
93.217,2058,speedj,69,operator
93.237,2059,speedj,69,operator
93.257,2060,speedj,34,operator
93.277,2061,speedj,34,operator
93.297,2062,speedj,34,operator
93.317,2063,speedj,34,operator
93.337,2064,speedj,34,operator
93.358,2065,speedj,34,operator
93.377,2066,speedj,34,operator
93.396,2067,speedj,34,operator
93.417,2068,speedj,34,operator
93.437,2069,speedj,34,operator
93.458,2070,speedj,34,operator
93.476,2071,speedj,34,operator
93.497,2072,speedj,34,operator
93.517,2073,speedj,34,operator
93.537,2074,speedj,34,operator
93.558,2075,speedj,34,operator
93.577,2076,speedj,34,operator
93.597,2077,speedj,34,operator
93.617,2078,speedj,34,operator
93.637,2079,speedj,34,operator
93.657,2080,speedj,34,operator
93.677,2081,speedj,34,operator
93.697,2082,speedj,34,operator
93.717,2083,speedj,34,operator
93.737,2084,speedj,34,operator
93.757,2085,speedj,34,operator
93.777,2086,speedj,34,operator
93.797,2087,speedj,34,operator
93.817,2088,speedj,34,operator
93.837,2089,speedj,34,operator
93.857,2090,speedj,34,operator
93.876,2091,speedj,34,operator
93.897,2092,speedj,34,operator
93.917,2093,speedj,34,operator
93.937,2094,speedj,34,operator
93.957,2095,speedj,34,operator
93.977,2096,speedj,34,operator
93.997,2097,speedj,36,operator
94.016,2098,speedj,36,operator
94.037,2099,speedj,36,operator
94.057,2100,speedj,36,operator
94.077,2101,speedj,36,operator
94.097,2102,speedj,36,operator
94.117,2103,speedj,36,operator
94.137,2104,speedj,36,operator
94.157,2105,speedj,36,operator
94.177,2106,speedj,36,operator
94.197,2107,speedj,36,operator
94.217,2108,speedj,36,operator
94.237,2109,speedj,36,operator
94.257,2110,speedj,36,operator
94.278,2111,speedj,51,operator
94.297,2112,speedj,51,operator
94.317,2113,speedj,51,operator
94.341,2114,speedj,51,operator
94.357,2115,speedj,51,operator
94.377,2116,speedj,51,operator
94.397,2117,speedj,51,operator
94.417,2118,speedj,51,operator
94.436,2119,speedj,51,operator
94.457,2120,speedj,51,operator
94.478,2121,speedj,51,operator
94.497,2122,speedj,51,operator
94.517,2123,speedj,48,operator
94.537,2124,speedj,48,operator
94.557,2125,speedj,48,operator
94.577,2126,speedj,48,operator
94.597,2127,speedj,48,operator
94.617,2128,speedj,48,operator
94.637,2129,speedj,48,operator
94.657,2130,speedj,48,operator
94.677,2131,speedj,48,operator
94.697,2132,speedj,48,operator
94.717,2133,speedj,48,operator
94.737,2134,speedj,48,operator
94.757,2135,speedj,26,operator
94.777,2136,speedj,26,operator
94.797,2137,speedj,26,operator
94.817,2138,speedj,26,operator
94.837,2139,speedj,26,operator
94.857,2140,speedj,26,operator
94.877,2141,speedj,26,operator
94.897,2142,speedj,26,operator
94.916,2143,speedj,26,operator
94.937,2144,speedj,26,operator
94.958,2145,speedj,26,operator
94.977,2146,speedj,26,operator
94.998,2147,speedj,26,operator
95.017,2148,speedj,41,operator
95.037,2149,speedj,41,operator
95.057,2150,speedj,41,operator
95.077,2151,speedj,41,operator
95.096,2152,speedj,41,operator
95.117,2153,speedj,41,operator
95.137,2154,speedj,41,operator
95.157,2155,speedj,41,operator
95.177,2156,speedj,41,operator
95.197,2157,speedj,41,operator
95.219,2158,speedj,41,operator
95.239,2159,speedj,41,operator
95.257,2160,speedj,41,operator
95.277,2161,speedj,50,operator
95.296,2162,speedj,50,operator
95.317,2163,speedj,50,operator
95.337,2164,speedj,50,operator
95.356,2165,speedj,50,operator
95.377,2166,speedj,50,operator
95.397,2167,speedj,50,operator
95.417,2168,speedj,50,operator
95.437,2169,speedj,50,operator
95.457,2170,speedj,50,operator
95.477,2171,speedj,50,operator
95.497,2172,speedj,50,operator
95.517,2173,speedj,51,operator
95.537,2174,speedj,51,operator
95.557,2175,speedj,51,operator
95.577,2176,speedj,51,operator
95.597,2177,speedj,51,operator
95.616,2178,speedj,51,operator
95.637,2179,speedj,51,operator
95.657,2180,speedj,51,operator
95.677,2181,speedj,51,operator
95.697,2182,speedj,51,operator
95.716,2183,speedj,51,operator
95.737,2184,speedj,51,operator
95.758,2185,speedj,51,operator
95.777,2186,speedj,55,operator
95.797,2187,speedj,55,operator
95.817,2188,speedj,55,operator
95.837,2189,speedj,55,operator
95.858,2190,speedj,55,operator
95.877,2191,speedj,55,operator
95.897,2192,speedj,55,operator
95.917,2193,speedj,55,operator
95.937,2194,speedj,55,operator
95.957,2195,speedj,55,operator
95.977,2196,speedj,55,operator
95.996,2197,speedj,36,operator
96.017,2198,speedj,36,operator
96.037,2199,speedj,36,operator
96.057,2200,speedj,36,operator
96.077,2201,speedj,36,operator
96.097,2202,speedj,36,operator
96.116,2203,speedj,36,operator
96.137,2204,speedj,36,operator
96.149,2205,speedj_stop,36,operator
97.614,2206,speedj,78,operator
97.635,2207,speedj,78,operator
97.654,2208,speedj,78,operator
97.676,2209,speedj,78,operator
97.696,2210,speedj,78,operator
97.716,2211,speedj,78,operator
97.736,2212,speedj,78,operator
97.757,2213,speedj,78,operator
97.775,2214,speedj,78,operator
97.795,2215,speedj,78,operator
97.815,2216,speedj,44,operator
97.835,2217,speedj,44,operator
97.857,2218,speedj,44,operator
97.875,2219,speedj,44,operator
97.896,2220,speedj,44,operator
97.915,2221,speedj,44,operator
97.935,2222,speedj,44,operator
97.958,2223,speedj,44,operator
97.975,2224,speedj,44,operator
97.995,2225,speedj,44,operator
98.015,2226,speedj,44,operator
98.035,2227,speedj,44,operator
98.058,2228,speedj,46,operator
98.074,2229,speedj,46,operator
98.095,2230,speedj,46,operator
98.115,2231,speedj,46,operator
98.135,2232,speedj,46,operator
98.156,2233,speedj,46,operator
98.174,2234,speedj,46,operator
98.196,2235,speedj,46,operator
98.215,2236,speedj,46,operator
98.235,2237,speedj,46,operator
98.255,2238,speedj,46,operator
98.275,2239,speedj,46,operator
98.294,2240,speedj,46,operator
98.315,2241,speedj,46,operator
98.335,2242,speedj,46,operator
98.357,2243,speedj,87,operator
98.375,2244,speedj,87,operator
98.395,2245,speedj,87,operator
98.414,2246,speedj,87,operator
98.435,2247,speedj,87,operator
98.454,2248,speedj,87,operator
98.475,2249,speedj,87,operator
98.495,2250,speedj,87,operator
98.514,2251,speedj,87,operator
98.535,2252,speedj,87,operator
98.558,2253,speedj,52,operator
98.574,2254,speedj,52,operator
98.594,2255,speedj,52,operator
98.615,2256,speedj,52,operator
98.636,2257,speedj,52,operator
98.656,2258,speedj,52,operator
98.676,2259,speedj,52,operator
98.695,2260,speedj,52,operator
98.716,2261,speedj,52,operator
98.735,2262,speedj,52,operator
98.758,2263,speedj,52,operator
98.775,2264,speedj,52,operator
98.795,2265,speedj,52,operator
98.815,2266,speedj,52,operator
98.836,2267,speedj,52,operator
98.856,2268,speedj,52,operator
98.876,2269,speedj,109,operator
98.896,2270,speedj,109,operator
98.915,2271,speedj,109,operator
98.936,2272,speedj,109,operator
98.955,2273,speedj,109,operator
98.976,2274,speedj,109,operator
98.995,2275,speedj,109,operator
99.014,2276,speedj,109,operator
99.035,2277,speedj,109,operator
99.054,2278,speedj,52,operator
99.075,2279,speedj,52,operator
99.096,2280,speedj,52,operator
99.114,2281,speedj,52,operator
99.135,2282,speedj,52,operator
99.157,2283,speedj,52,operator
99.176,2284,speedj,52,operator
99.195,2285,speedj,52,operator
99.215,2286,speedj,52,operator
99.235,2287,speedj,52,operator
99.255,2288,speedj,52,operator
99.275,2289,speedj,52,operator
99.295,2290,speedj,48,operator
99.315,2291,speedj,48,operator
99.335,2292,speedj,48,operator
99.357,2293,speedj,48,operator
99.375,2294,speedj,48,operator
99.395,2295,speedj,48,operator
99.415,2296,speedj,48,operator
99.436,2297,speedj,48,operator
99.455,2298,speedj,48,operator
99.476,2299,speedj,48,operator
99.495,2300,speedj,48,operator
99.515,2301,speedj,48,operator
99.535,2302,speedj,48,operator
99.557,2303,speedj,51,operator
99.575,2304,speedj,51,operator
99.595,2305,speedj,51,operator
99.615,2306,speedj,51,operator
99.628,2307,speedj_stop,51,operator
100.294,2308,speedj,50,operator
100.314,2309,speedj,30,operator
100.335,2310,speedj,30,operator
100.355,2311,speedj,30,operator
100.374,2312,speedj,30,operator
100.394,2313,speedj,30,operator
100.415,2314,speedj,30,operator
100.435,2315,speedj,30,operator
100.454,2316,speedj,30,operator
100.474,2317,speedj,30,operator
100.495,2318,speedj,30,operator
100.516,2319,speedj,30,operator
100.535,2320,speedj,30,operator
100.557,2321,speedj,30,operator
100.574,2322,speedj,30,operator
100.594,2323,speedj,30,operator
100.615,2324,speedj,60,operator
100.634,2325,speedj,60,operator
100.655,2326,speedj,60,operator
100.674,2327,speedj,60,operator
100.694,2328,speedj,60,operator
100.714,2329,speedj,60,operator
100.735,2330,speedj,60,operator
100.755,2331,speedj,60,operator
100.774,2332,speedj,60,operator
100.794,2333,speedj,60,operator
100.814,2334,speedj,60,operator
100.835,2335,speedj,60,operator
100.858,2336,speedj,58,operator
100.874,2337,speedj,58,operator
100.895,2338,speedj,58,operator
100.915,2339,speedj,58,operator
100.934,2340,speedj,58,operator
100.955,2341,speedj,58,operator
100.974,2342,speedj,58,operator
100.994,2343,speedj,58,operator
101.014,2344,speedj,58,operator
101.034,2345,speedj,58,operator
101.054,2346,speedj,58,operator
101.074,2347,speedj,21,operator
101.095,2348,speedj,21,operator
101.115,2349,speedj,21,operator
101.135,2350,speedj,21,operator
101.154,2351,speedj,21,operator
101.175,2352,speedj,21,operator
101.195,2353,speedj,21,operator
101.215,2354,speedj,21,operator
101.235,2355,speedj,21,operator
101.254,2356,speedj,21,operator
101.274,2357,speedj,21,operator
101.296,2358,speedj,21,operator
101.315,2359,speedj,21,operator
101.335,2360,speedj,21,operator
101.358,2361,speedj,39,operator
101.375,2362,speedj,39,operator
101.394,2363,speedj,39,operator
101.415,2364,speedj,39,operator
101.435,2365,speedj,39,operator
101.455,2366,speedj,39,operator
101.475,2367,speedj,39,operator
101.495,2368,speedj,39,operator
101.515,2369,speedj,39,operator
101.535,2370,speedj,39,operator
101.555,2371,speedj,39,operator
101.574,2372,speedj,39,operator
101.594,2373,speedj,39,operator
101.614,2374,speedj,48,operator
101.634,2375,speedj,48,operator
101.655,2376,speedj,48,operator
101.676,2377,speedj,48,operator
101.695,2378,speedj,48,operator
101.714,2379,speedj,48,operator
101.735,2380,speedj,48,operator
101.755,2381,speedj,48,operator
101.774,2382,speedj,48,operator
101.795,2383,speedj,48,operator
101.815,2384,speedj,48,operator
101.834,2385,speedj,48,operator
101.855,2386,speedj,35,operator
101.874,2387,speedj,35,operator
101.894,2388,speedj,35,operator
101.914,2389,speedj,35,operator
101.934,2390,speedj,35,operator
101.956,2391,speedj,35,operator
101.974,2392,speedj,35,operator
101.995,2393,speedj,35,operator
102.015,2394,speedj,35,operator
102.035,2395,speedj,35,operator
102.058,2396,speedj,35,operator
102.074,2397,speedj,35,operator
102.094,2398,speedj,35,operator
102.102,2399,speedj_stop,35,operator
102.803,2400,speedj,47,operator
102.824,2401,speedj,47,operator
102.844,2402,speedj,47,operator
102.865,2403,speedj,47,operator
102.885,2404,speedj,47,operator
102.903,2405,speedj,49,operator
102.924,2406,speedj,49,operator
102.944,2407,speedj,49,operator
102.963,2408,speedj,49,operator
102.984,2409,speedj,49,operator
103.004,2410,speedj,49,operator
103.024,2411,speedj,49,operator
103.044,2412,speedj,49,operator
103.065,2413,speedj,49,operator
103.083,2414,speedj,49,operator
103.104,2415,speedj,49,operator
103.124,2416,speedj,49,operator
103.144,2417,speedj,49,operator
103.164,2418,speedj,49,operator
103.183,2419,speedj,49,operator
103.204,2420,speedj,49,operator
103.224,2421,speedj,49,operator
103.244,2422,speedj,49,operator
103.263,2423,speedj,49,operator
103.284,2424,speedj,49,operator
103.307,2425,speedj,49,operator
103.324,2426,speedj,49,operator
103.344,2427,speedj,49,operator
103.363,2428,speedj,49,operator
103.384,2429,speedj,49,operator
103.403,2430,speedj,54,operator
103.424,2431,speedj,54,operator
103.444,2432,speedj,54,operator
103.465,2433,speedj,54,operator
103.484,2434,speedj,54,operator
103.505,2435,speedj,54,operator
103.524,2436,speedj,54,operator
103.544,2437,speedj,54,operator
103.564,2438,speedj,54,operator
103.584,2439,speedj,54,operator
103.605,2440,speedj,54,operator
103.624,2441,speedj,54,operator
103.644,2442,speedj,44,operator
103.663,2443,speedj,44,operator
103.684,2444,speedj,44,operator
103.703,2445,speedj,44,operator
103.724,2446,speedj,44,operator
103.744,2447,speedj,44,operator
103.763,2448,speedj,44,operator
103.784,2449,speedj,44,operator
103.804,2450,speedj,44,operator
103.824,2451,speedj,44,operator
103.844,2452,speedj,44,operator
103.864,2453,speedj,44,operator
103.884,2454,speedj,44,operator
103.904,2455,speedj,44,operator
103.924,2456,speedj,84,operator
103.945,2457,speedj,84,operator
103.964,2458,speedj,84,operator
103.985,2459,speedj,84,operator
104.004,2460,speedj,84,operator
104.025,2461,speedj,84,operator
104.044,2462,speedj,84,operator
104.065,2463,speedj,84,operator
104.084,2464,speedj,84,operator
104.091,2465,speedj_stop,84,operator
104.435,2466,speedj,15,operator
104.458,2467,speedj,15,operator
104.476,2468,speedj,15,operator
104.496,2469,speedj,15,operator
104.516,2470,speedj,15,operator
104.537,2471,speedj,15,operator
104.558,2472,speedj,15,operator
104.575,2473,speedj,15,operator
104.596,2474,speedj,15,operator
104.615,2475,speedj,15,operator
104.635,2476,speedj,27,operator
104.657,2477,speedj,27,operator
104.676,2478,speedj,27,operator
104.696,2479,speedj,27,operator
104.716,2480,speedj,27,operator
104.737,2481,speedj,27,operator
104.755,2482,speedj,27,operator
104.776,2483,speedj,27,operator
104.796,2484,speedj,27,operator
104.815,2485,speedj,27,operator
104.837,2486,speedj,27,operator
104.857,2487,speedj,27,operator
104.876,2488,speedj,35,operator
104.896,2489,speedj,35,operator
104.916,2490,speedj,35,operator
104.936,2491,speedj,35,operator
104.958,2492,speedj,35,operator
104.976,2493,speedj,35,operator
104.996,2494,speedj,35,operator
105.016,2495,speedj,35,operator
105.036,2496,speedj,35,operator
105.057,2497,speedj,35,operator
105.076,2498,speedj,35,operator
105.097,2499,speedj,35,operator
105.116,2500,speedj,35,operator
105.136,2501,speedj,37,operator
105.158,2502,speedj,37,operator
105.177,2503,speedj,37,operator
105.195,2504,speedj,37,operator
105.215,2505,speedj,37,operator
105.236,2506,speedj,37,operator
105.258,2507,speedj,37,operator
105.276,2508,speedj,37,operator
105.296,2509,speedj,37,operator
105.316,2510,speedj,37,operator
105.335,2511,speedj,37,operator
105.355,2512,speedj,37,operator
105.376,2513,speedj,33,operator
105.395,2514,speedj,33,operator
105.416,2515,speedj,33,operator
105.437,2516,speedj,33,operator
105.458,2517,speedj,33,operator
105.476,2518,speedj,33,operator
105.497,2519,speedj,33,operator
105.516,2520,speedj,33,operator
105.536,2521,speedj,33,operator
105.557,2522,speedj,33,operator
105.576,2523,speedj,33,operator
105.595,2524,speedj,33,operator
105.616,2525,speedj,33,operator
105.636,2526,speedj,28,operator
105.657,2527,speedj,28,operator
105.676,2528,speedj,28,operator
105.696,2529,speedj,28,operator
105.716,2530,speedj,28,operator
105.736,2531,speedj,28,operator
105.757,2532,speedj,28,operator
105.777,2533,speedj,28,operator
105.796,2534,speedj,28,operator
105.816,2535,speedj,28,operator
105.837,2536,speedj,28,operator
105.858,2537,speedj,28,operator
105.86,2538,speedj_stop,28,operator
106.748,2539,speedj,68,operator
106.769,2540,speedj,68,operator
106.789,2541,speedj,68,operator
106.809,2542,speedj,68,operator
106.828,2543,speedj,68,operator
106.848,2544,speedj,68,operator
106.869,2545,speedj,68,operator
106.889,2546,speedj,68,operator
106.909,2547,speedj,68,operator
106.929,2548,speedj,68,operator
106.949,2549,speedj,90,operator
106.969,2550,speedj,90,operator
106.989,2551,speedj,90,operator
107.009,2552,speedj,90,operator
107.03,2553,speedj,90,operator
107.049,2554,speedj,90,operator
107.068,2555,speedj,90,operator
107.089,2556,speedj,90,operator
107.109,2557,speedj,90,operator
107.129,2558,speedj,90,operator
107.149,2559,speedj,43,operator
107.168,2560,speedj,43,operator
107.188,2561,speedj,43,operator
107.208,2562,speedj,43,operator
107.228,2563,speedj,43,operator
107.249,2564,speedj,43,operator
107.268,2565,speedj,43,operator
107.289,2566,speedj,43,operator
107.308,2567,speedj,43,operator
107.328,2568,speedj,43,operator
107.348,2569,speedj,43,operator
107.368,2570,speedj,43,operator
107.388,2571,speedj,106,operator
107.408,2572,speedj,106,operator
107.429,2573,speedj,106,operator
107.448,2574,speedj,106,operator
107.469,2575,speedj,106,operator
107.489,2576,speedj,106,operator
107.508,2577,speedj,106,operator
107.529,2578,speedj,106,operator
107.548,2579,speedj,106,operator
107.568,2580,speedj,106,operator
107.589,2581,speedj,106,operator
107.61,2582,speedj,106,operator
107.628,2583,speedj,106,operator
107.648,2584,speedj,54,operator
107.668,2585,speedj,54,operator
107.692,2586,speedj,54,operator
107.708,2587,speedj,54,operator
107.729,2588,speedj,54,operator
107.749,2589,speedj,54,operator
107.768,2590,speedj,54,operator
107.791,2591,speedj,54,operator
107.809,2592,speedj,54,operator
107.829,2593,speedj,54,operator
107.849,2594,speedj,54,operator
107.869,2595,speedj,54,operator
107.891,2596,speedj,43,operator
107.909,2597,speedj,43,operator
107.928,2598,speedj,43,operator
107.948,2599,speedj,43,operator
107.969,2600,speedj,43,operator
107.991,2601,speedj,43,operator
108.008,2602,speedj,43,operator
108.028,2603,speedj,43,operator
108.048,2604,speedj,43,operator
108.069,2605,speedj,43,operator
108.089,2606,speedj,43,operator
108.108,2607,speedj,43,operator
108.128,2608,speedj,43,operator
108.148,2609,speedj,50,operator
